"Looking at why building Great relationships is essential for Successful 21st Century Supervisors. We explored findings from the Pre-work activities: Happiness Survey, Observing Interactions and the Relationship audit. We also spoke about the 3 Levels of Connectivity.","Tìm hiểu lý do khiến việc xây dựng quan hệ Tốt đẹp là điều cần thiết với Giám sát viên Thành công Thế kỷ 21. Chúng ta đã biết các kết quả từ bài tập thực hành Chuẩn bị: Khảo sát về Hạnh phúc, Quan sát các Hoạt động Giao tiếp và Kiểm tra Mối quan hệ. Chúng ta cũng đã nói về 3 Cấp độ Kết nối."
"Perceptions","Nhận thức"
"We raised our awareness of how others perceive us, how we perceive ourselves, and how this affects the relationships we have. We did a Values activity identifying our Top 3 values.","Chúng ta tăng cường nhận thức về cách người khác nhìn nhận về chúng ta, cách chúng ta nhìn nhận bản thân mình và điều này ảnh hưởng thế nào đến mối quan hệ của chúng ta. Chúng ta đã làm bài tập thực hành Giá trị và xác định 3 Giá trị Quan trọng nhất của mình."
"Knowing me, Knowing you, Knowing How","Biết mình, Biết người, Biết Cách"
"We explored the relationships we have and better understood the motivations and behaviors of others to enable us to build better relationships. We looked at the 4 key motivational drivers: Belonging, Autonomy, Mastery, and Purpose.","Chúng ta đã tìm hiểu các mối quan hệ mà chúng ta có và hiểu rõ hơn về động lực cũng như hành vi ứng xử của người khác để cho phép chúng ta xây dựng các mối quan hệ tốt đẹp hơn. Chúng ta đã xem xét 4 động lực thúc đẩy chính: Cảm giác Thuộc về, Tự chủ, Lĩnh hội và Mục đích."
"I’ve Got the Power","Tôi Có Sức mạnh"
"This was about understanding our own values, drivers and goals so we can manage our responses and ultimately achieve GREAT relationships. We looked at the three goals (Outcome, Process and Relationship), our Path to Action (See/Hear, Tell a story, Feel and Act) and then re-tracing our Path to Action to help us respond in a more logical, balanced way.","Phần này là về việc tìm hiểu các giá trị, động lực thúc đẩy và mục tiêu của riêng chúng ta để chúng ta có thể quản lý phản hồi và cuối cùng là đạt được mối quan hệ TỐT ĐẸP. Chúng ta đã xem xét ba mục tiêu (Kết quả, Quy trình và Mối quan hệ), Con đường dẫn đến Hành động của chúng ta (Nghe/Nhìn, Kể chuyện, Cảm nhận và Hành động) và sau đó xem lại Con đường dẫn đến Hành động của chúng ta để giúp chúng ta phản hồi theo cách logic, cân bằng hơn."
"Harmonious Relationships","Quan hệ Hòa thuận"
"A fun activity to feel what it is really like to have harmonious relationships through creating music.","Một bài tập thực hành vui để bạn tìm hiểu cảm giác thực sự khi có các mối quan hệ hòa thuận thông qua việc viết nhạc."
"Learning Journey Day 2","Hành trình Học tập - Ngày 2"
"Ingredients <br> of a Great <br> Relationship","Các Yếu tố Tạo nên Mối quan hệ <br> Tốt đẹp<br> "
"Crucial <br/> Conversations","Các cuộc Trò chuyện <br/> Quan trọng"
"Mastering Challenging Situations","Làm chủ Tình huống Khó khăn"
"Getting Real <br/> with <br/> Relationships","Vận dụng <br/> vào<br/>  Các mối quan hệ Thực tế"
"It's a Wrap","Tổng kết"
"Ingredients of a Great Relationship","Các Yếu tố Tạo nên Mối quan hệ Tốt đẹp"
"We explored the key elements that build strong relationships by having fun building a warehouse.","Chúng ta đã khám phá các yếu tố chính giúp xây dựng mối quan hệ vững mạnh thông qua một hoạt động vui là xây dựng nhà kho."
"Crucial Conversations","Các Cuộc Trò chuyện Quan trọng"
"We looked at the importance of not ignoring crucial conversations and mastering how to conduct them. We reflected on our Pre-work and Day 1 activity to complete a Crucial Conversations Template.","Chúng ta đã xem xét tầm quan trọng của việc không bỏ qua cuộc trò chuyện quan trọng và làm chủ cách tiến hành các cuộc trò chuyện này. Chúng ta đã suy ngẫm về bài tập thực hành Chuẩn bị và Ngày 1 để hoàn thành Mẫu Cuộc trò chuyện Quan trọng."
"Mastering Challenging Situations","Làm chủ Tình huống Khó khăn"
"We discussed and explored the challenging situations we face and identified strategies to help us deal with them. We discussed the three Levels of Thinking and recognized that Third Generation thinking: Mutual Understanding & Compassion is more likely to build GREAT relationships.","Chúng ta đã thảo luận và tìm hiểu các tình huống khó khăn mà chúng ta phải đối mặt, sau đó xác định chiến lược giúp chúng ta xử lý các tình huống này. Chúng ta đã thảo luận 3 Cấp độ Tư duy và nhận ra tư duy của Thế hệ Thứ ba: Thấu hiểu & Đồng cảm Lẫn nhau có nhiều khả năng xây dựng được mối quan hệ TỐT ĐẸP."
"Getting Real with Relationships","Vận dụng vào các Mối Quan hệ Thực tế"
"We applied the learning to a real life situation. We had the opportunity to receive feedback on our ability to demonstrate third level thinking and apply the 5 steps We received feedback and hints and tips to help us when back at work","Chúng ta đã áp dụng những kiến thức học được vào tình huống thực tế. Chúng ta có cơ hội nhận phản hồi về khả năng minh họa tư duy cấp độ thứ ba và áp dụng 5 bước mà Chúng ta đã nhận được phản hồi, gợi ý cũng như mẹo để giúp chúng ta khi trở lại làm việc"
"It’s a Wrap","Tổng kết"
"A creative summary of our key learning and making a positive commitment to building stronger relationships at work.","Một bản tóm tắt sáng tạo về những kiến thức quan trọng mà chúng ta đã học được và cam kết tích cực về việc xây dựng mối quan hệ vững mạnh hơn tại nơi làm việc."
"Development Plan","Kế hoạch Phát triển"
"ACTION","HÀNH ĐỘNG"
"SUCCESS <br/> MEASURE","THƯỚC ĐO <br/> THÀNH CÔNG"
"STOP","NGỪNG"
"Edit","Chỉnh sửa"
"START","BẮT ĐẦU"
"Edit","Chỉnh sửa"
"CONTINUE","TIẾP TỤC"
"Edit","Chỉnh sửa"
"Add Action","Thêm Hành động"
"Save","Lưu"
"Action:","Hành động:"
"Success Measure:","Thước đo Thành công:"
"Assessment Criteria","Tiêu chí Đánh giá"
"As part of your sign off activities you need to run a team activity to help build better relationships with your people.","Là một phần của hoạt động chứng nhận, bạn cần tiến hành một bài tập thực hành theo đội để giúp xây dựng mối quan hệ tốt hơn với nhân viên của mình."
"You can choose either one of the following or you can do both!","Bạn có thể chọn một trong hai phương án sau hoặc bạn có thể thực hiện cả hai phương án!"
"Option A – Use the <a> ‘Facebook’ template </a> (as per CIM Part 1) and run as a team activity.","Phương án A – Sử dụng <a>mẫu ‘Facebook’ </a> (theo CIM Phần 1) và dựa trên mẫu này để tiến hành bài tập thực hành theo đội."
"Each person in the team (including you) completes a ‘Facebook’ page for each of the team members. After a few minutes you facilitate a sharing of how much or how little every one knows about each other.","Mỗi người trong đội (bao gồm cả bạn) sẽ hoàn thành trang 'Facebook' cho từng thành viên trong đội. Sau một vài phút, bạn tiến hành chia sẻ thông tin về việc mọi người biết nhiều hoặc ít về nhau như thế nào."
"Option B – Values activity","Phương án B - Bài tập thực hành về Giá trị"
"Take the <a> moral dilemma </a> we looked at in Day 1 Session 2, run this with your team and then using the <a> word cloud </a> on your e-Journal ask them to identify the three values that motivated their thoughts and actions in that session.","Sử dụng <a>tình huống khó xử về đạo đức</a> mà chúng ta đã xem xét trong Học phần 2 của Ngày 1, tiến hành tình huống này với đội của bạn, sau đó sử dụng <a> cụm từ </a> trong e-Journal, yêu cầu họ xác định ba giá trị thúc đẩy họ suy nghĩ và hành động trong học phần đó."
"There is no right or wrong answers, but understanding more about each other or what is important to each of us and is essential in creating a great place to work where people can Have a Best Day Every Day.","Không có câu trả lời đúng hoặc sai nhưng hiểu rõ hơn về nhau hoặc hiểu điều gì là quan trọng với mỗi người trong chúng ta là yếu tố cần thiết để tạo nên nơi làm việc tuyệt vời nơi mọi người có thể Có Mỗi ngày Đều là Ngày Làm việc Tốt nhất."
"As part of your Coaching Sessions with your Manager, you should highlight any potential crucial conversations you need to have. Make your Manager aware of the situation and talk him/her through the scenario. Post the conversation, debrief your Manager with how it went etc. Your Manager will need to be satisfied that you have managed at least one crucial conversation effectively in order to sign you off.","Là một phần của Học phần Đào tạo với Quản lý, bạn nên nhấn mạnh bất kỳ cuộc trò chuyện quan trọng tiềm năng nào mà bạn cần phải có. Giúp Quản lý hiểu nhận thức được tình huống và trình bày tình huống với Quản lý. Sau cuộc trò chuyện, hãy hỏi cảm nhận của Quản lý về cuộc trò chuyện này, v.v. Quản lý của bạn cần phải hài lòng vì bạn đã điều khiển hiệu quả ít nhất một cuộc trò chuyện quan trọng thì mới chứng nhận bạn hoàn thành khóa học."
"FILM","PHIM"
"CIM SUPERVISORY EXCELLENCE CURRICULUM","CHƯƠNG TRÌNH ĐÀO TẠO CIM DÀNH CHO GIÁM SÁT VIÊN XUẤT SẮC"
"Thank you and best of luck!","Cảm ơn và chúc may mắn!"
" ",
" ",
" FACEBOOK TEMPLATE"," MẪU FACEBOOK"
" ",
" ",
" ",
"Click here to take a photo","Nhấp vào đây để chụp ảnh"
"Name:","Tên:"
"Gender:","Giới tính:"
"Birthday:","Ngày sinh:"
"Interests & hobbies:","Sở thích & thú vui:"
"Favorite food:","Món ăn yêu thích:"
"Favorite drink:","Đồ uống yêu thích:"
"Favorite music:","Âm nhạc yêu thích:"
"Favorite film:","Bộ phim yêu thích:"
"10 thinks I know about you","10 điều tôi biết về bạn"
"He / she prefers...","Anh ấy / cô ấy thích..."
"Chocolate","Sô-cô-la"
"Cheese","Pho mát"
"Tea","Trà"
"Coffee","Cà phê"
"Active Holiday","Kỳ nghỉ Năng động"
"Lounging on the beach","Nằm dài trên bãi biển"
"Shopping","Mua sắm"
"Watching TV","Xem TV"
"Football","Bóng đá"
"Rugby","Bóng bầu dục"
"Cat","Mèo"
"Dog","Chó"
"Chinese food","Món ăn Trung Quốc"
"Indian food","Món ăn Ấn Độ"
"Pizza","Pizza"
"Burger","Burger"
"                                                                               ",
" REAL PLAY BRIEF"," HƯỚNG DẪN ĐÓNG VAI THỰC TẾ"
" ",
"Real Play Brief","Hướng dẫn Đóng vai Thực tế"
"Who:","Đối tượng:"
"Sue Jones","Sue Jones"
"Their Relationship with you:","Mối quan hệ của họ với bạn:"
"Co-Trainer","Đồng giảng viên"
"Our Current Issue:","Vấn đề Hiện tại của Chúng ta:"
"When I’m delivering training, Sue interrupts my sessions with something she needs to add. Her expression also suggests she disapproves of what I am doing.","Khi tôi đang giảng dạy, Sue thường làm gián đoạn các học phần của tôi bằng cách thêm vào một số nội dung mà cô ấy thấy là cần thiết. Biểu hiện của cô ấy cũng cho thấy cô ấy không tán thành việc tôi đang làm."
"Its Impact:","Tác động của Vấn đề Hiện tại:"
"Her actions are causing me to think she doesn’t like training with me, she doesn’t trust what I do and I am losing her confidence.","Hành động của cô ấy khiến tôi nghĩ rằng cô ấy không thích giảng dạy cùng tôi, cô ấy không tin tưởng việc tôi làm và khiến tôi mất tự tin."
"Useful Background Information:","Thông tin Cơ bản Hữu ích:"
"We’ve trained together a few times before and I noticed the same thing happening, but because she is more Senior and a more experienced trainer than me, I didn’t say anything. Talking to some of my colleagues though, they tell me they have experienced the same too.","Chúng tôi cùng giảng dạy với nhau một vài lần trước đây và tôi để ý điều tương tự cũng xảy ra nhưng vì cô ấy là Cấp cao hơn và là giảng viên có nhiều kinh nghiệm hơn tôi nên tôi không nói gì cả. Khi trò chuyện với một vài đồng nghiệp, họ nói rằng họ cũng trải qua sự việc giống tôi."
"Their typical behavior:","Hành vi ứng xử điển hình của họ:"
"Words","Ngôn ngữ"
"Tone of voice","Giọng điệu"
"Body language","Ngôn ngữ cơ thể"
"We haven’t spoken much outside of training events, so hard to comment. She does appear a bit cool, distant though e.g., folded arms, doesn’t smile much or engage in general conversation.","Chúng tôi không nói chuyện nhiều với nhau bên ngoài chương trình đào tạo nên thật khó để nhận xét. Dù vậy, cô ấy có vẻ hơi khó gần chẳng hạn như hay khoanh tay, không cười nhiều hay không tham gia trò chuyện xã giao."
" ",
" ",
"OBSERVER FEEDBACK","PHẢN HỒI CỦA NGƯỜI QUAN SÁT"
" ",
"Observer feedback","Phản hồi của Người quan sát"
"What you did well","Những việc bạn đã làm tốt"
"What you could do next time","Những việc bạn có thể làm vào lần tới"
"Built rapport","Xây dựng mối quan hệ"
"1. Offer feedback, share your facts","1. Đưa ra ý kiến phản hồi, chia sẻ dữ kiện của bạn"
"2. Share your story","2. Chia sẻ câu chuyện của bạn"
"3. Ash for their story","3. Đề nghị họ kể câu chuyện của mình"
"4. Talk tentatively","4. Trò chuyện từ tốn"
"5. Encourage testing","5. Khuyến khích thử nghiệm"
"Confirmed understanding & Close","Xác nhận sự hiểu biết rồi Kết luận"
" ",
" ",
"QUICK GUIDE","HƯỚNG DẪN NHANH"
" ",
"QUICK GUIDE ","HƯỚNG DẪN NHANH "
"How to use this App","Cách sử dụng Ứng dụng này"
"Page Control","Điều khiển Trang"
"Swipe Right","Di sang phải"
"Move to the previous page","Di chuyển về trang trước"
"Swipe left","Di sang trái"
"Move to the next page","Di chuyển đến trang tiếp theo"
"Chapters","Các chương"
"Select a chapter","Chọn chương"
"QUICK GUIDE","HƯỚNG DẪN NHANH"
"How to use this App","Cách sử dụng Ứng dụng này"
"Editing tools","Công cụ chỉnh sửa"
"Select icons to make notes, take photos and make videos","Chọn các biểu tượng để ghi chú, chụp ảnh và quay video"
"Main App Control","Điều khiển Ứng dụng chính"
"Page selector","Chọn Trang"
"Select page number","Chọn số trang"
"QUICK GUIDE","HƯỚNG DẪN NHANH"
"How to use this app","Cách sử dụng ứng dụng này"
"Select page number","Chọn số trang"
"Tap the desired page number","Chạm vào số của trang muốn xem"
"Page selection","Chọn Trang"
"Swipe Up & Down","Di lên hoặc xuống"
"Move through the list of all pages","Di chuyển qua danh sách tất cả các trang"
"QUICK GUIDE","HƯỚNG DẪN NHANH"
"How to use this App","Cách sử dụng Ứng dụng này"
"Chapter selection","Chọn Chương"
"Select a chapter","Chọn chương"
"tap the desired chapter to move to its first page","Nhấn vào số chương muốn xem để chuyển đến trang đầu của chương đó"
"Confirm or Cancel","Xác nhận hoặc Hủy"
"Close editing tool with or without saving","Đóng công cụ chỉnh sửa có hoặc không lưu"
"QUICK GUIDE","HƯỚNG DẪN NHANH"
"How to use this App","Cách sử dụng Ứng dụng này"
"Editing Tools","Công cụ Chỉnh sửa"
"Desired pen","Bút muốn sử dụng"
"to use thin pen","để sử dụng bút mỏng"
"Brush","Chổi"
"To use brush","Sử dụng chổi"
"Eraser","Tẩy"
"Erase any drawn objects","Xóa tất cả các đối tượng đã vẽ"
"Selected color","Màu đã chọn"
"Use pen or brush with color","Sử dụng bút hoặc chổi với màu"
"Trash","Thùng rác"
"Clear all","Xóa tất cả"
"QUICK GUIDE","HƯỚNG DẪN NHANH"
"How to use this App","Cách sử dụng Ứng dụng này"
"App quick guide","Hướng dẫn nhanh về ứng dụng"
"App quick guide","Hướng dẫn nhanh về ứng dụng"
"Tap here to re-open this App quick guide","Nhấn vào đây để mở lại phần Hướng dẫn nhanh về Ứng dụng này"
" ",
"Relationship.chapter.jpg",
" ",
"CIM Supervisory Excellence program","Chương trình CIM dành cho Giám sát viên Xuất sắc"
"Launch","Khai trương"
"Welcome to CIM Supervisory Excellence Program","Chào mừng bạn đến với Chương trình CIM dành cho Giám sát viên Xuất sắc"
"Pre-Work","Chuẩn bị"
"Launch","Khai trương"
"DHL Essentials","Các Kỹ năng cơ bản tại DHL"
"Personal Excellence – It’s All About You","Cá nhân Xuất sắc - Đó Chính là Bạn"
"Pre-Work","Chuẩn bị"
"Communication Essentials","Các Kỹ năng Giao tiếp Cơ bản"
"Managing Self Essentials","Kỹ năng Tự Quản lý Thiết yếu"
"Relationship Essentials","Các Kỹ năng Cơ bản để Xây dựng Quan hệ"
"Motivated People","Đội ngũ Nhân viên Năng động"
"People Excellence - It’s All About Our People","Nhân sự Xuất sắc – Đó Chính là Đội ngũ Nhân sự của Chúng ta"
"Service Quality Loyal Customers","Chất lượng Dịch vụ Khách hàng Trung thành"
"Service Excellence - It’s All About Our Service Quality","Dịch vụ Xuất sắc – Đó Chính là về Dịch vụ Chất lượng của Chúng ta"
"Profitable network ","Mạng lưới có lợi nhuận "
"Operational Excellence - It’s All About Delivery","Vận hành Xuất sắc – Đó Chính là Giao hàng"
"Final Assessment & Graduation","Đánh giá Cuối cùng & Tốt nghiệp"
"Let’s Celebrate Success","Hãy Chúc mừng sự Thành công"
"DHL Essentials","Các Kỹ năng cơ bản tại DHL"
"Leadership Excellence","Lãnh đạo Xuất sắc"
"Pre-Work","Chuẩn bị"
"Celebration","Chúc mừng"
"Let’s Celebrate Success","Hãy Chúc mừng sự Thành công"
" ",
"Definition-relationship.jpg",
"Relationship","Mối quan hệ"
"Noun","Danh từ"
"Is the way in which two or more people are connected or things are connected.","Là cách mà hai hoặc nhiều người kết nối với nhau hoặc các sự việc kết nối với nhau."
" ",
"Supervisors_role.png",
"Supervisor’s Role","Vai trò của Giám sát viên"
"Achieving Tasks","Hoàn thành Nhiệm vụ"
"Building the Team","Xây Dựng Đội ngũ"
"Developing Individuals","Phát triển Cá nhân"
" ",
"Definition-impression.png",
" ",
"Impression","Ấn tượng"
"Noun","Danh từ"
"An idea, feeling, or opinion about something or someone.","Một ý tưởng, cảm nhận hoặc quan điểm về điều gì đó hoặc người nào đó."
,
,
,
"Definition-judgement.png",
"Judgment","Đánh giá"
"Noun","Danh từ"
"Is the ability to make considered decisions or come to sensible conclusions.","Là khả năng đưa ra những quyết định đã cân nhắc hoặc đi đến kết luận hợp lý."
" ",
"Definition-feedback.jpg",
" ",
"Feedback","Phản hồi"
"Noun","Danh từ"
"A communication to a person which gives them information about their performance, their behavior and its impact on others.","Hình thức giao tiếp với người khác nhằm cung cấp cho họ thông tin về hiệu suất, hành vi ứng xử của họ và tác động của hành vi đó đối với những người khác."
"Prework-chart.png",
"Work","Công việc"
"Personal","Cá nhân"
"Me","Tôi"
"                    Curriculum_full.png    ",
"The World’s Most International Supervisor","Giám sát viên Quốc tế nhất Thế giới"
"Fundamentals","Các khái niệm cơ bản"
"Launch","Khai trương"
"Welcome to CIM Supervisory Excellence Program","Chào mừng bạn đến với Chương trình CIM dành cho Giám sát viên Xuất sắc"
"Pre-work","Chuẩn bị"
"Objecvites:","Mục tiêu:"
"Participant and Manager (as coach) understand and commit to their roles in the program","Học viên và Nhà Quản lý (với vai trò là huấn luyện viên) thấu hiểu và cam kết tham gia hết mình vào chương trình"
"Participants understand how to get the most out of the program","Học viên hiểu được cách thức để có thể vận dụng tối đa chương trình"
"Program overview","Tổng quan về bài học"
"What CIM Supervisory Excellence Program is","Chương trình CIM dành cho Giám sát viên Xuất sắc là gì"
"My role in making it successful","Vai trò của tôi trong việc giúp chương trình thành công"
"Understand the expectations of a 21st Century Supervisor within DHL Express","Hiểu được kỳ vọng của Giám sát viên Xuất sắc Thế kỷ 21 tại DHL Express"
"How to deliver FOCUS and live First Choice daily","Thực hiện FOCUS và First Choice trực tiếp hàng ngày như thế nào"
"My Personal Leadership – skills and attrubutes of a 21st Century DHL Express Supervisor","Khả năng Lãnh đạo Riêng của Tôi – kỹ năng và thuộc tính của Giám sát viên DHL Express trong Thế kỷ 21"
"DHL Essentials","Các Kỹ năng cơ bản tại DHL"
"Personal Excellence – It’s All About You","Cá nhân Xuất sắc - Đó Chính là Bạn"
"Participants understand personal leadership style/strenght","Học viên hiểu rõ những phong cách/thế mạnh về lãnh đạo riêng"
"Participants acquire core skills for all modules","Học viên nắm được các kỹ năng chính cho tất cả các học phần"
"First Choice – Performance Dialogues","First Choice–Đối thoại về Hiệu suất công việc"
"Core Modules:","Các Học phần Chính:"
"Communication Essentials","Các Kỹ năng Giao tiếp Cơ bản"
"Managing Self Essentials","Kỹ năng Tự Quản lý Thiết yếu"
"Relationship Essentials","Các Kỹ năng Cơ bản để Xây dựng Quan hệ"
"Motivated People","Đội ngũ Nhân viên Năng động"
"People Excellence – It’s All About Our People","Nhân sự Xuất sắc – Đó Chính là Đội ngũ Nhân sự của Bạn"
"Participants acquire the skills and knowledge of an ‚excellent‘ people manager","Học viên có kỹ năng và kiến thức cần thiết của nhà quản lý nhân sự 'xuất sắc'"
"First Choice – Motiv8","First Choice–Motiv8"
"My Inspirational Leadership Essentials","Các Kỹ năng Lãnh đạo Cơ bản Truyền Cảm hứng của Tôi"
"6. Team Effectiveness Essentials","6. Các Kỹ năng Cơ bản để Phát huy Hiệu quả Nhóm"
"Learning Networks","Mạng lưới Đào tạo"
"On the Job Assignments/Challenges","Nhiệm vụ/Thử thách Trong Công việc"
"Coaching Sessions","Phần huấn luyện"
"Great Service Quality Loyal Customers","Chất lượng Dịch vụ Tuyệt hảo Khách hàng Trung thành"
"Service Excellence – It’s All About Our Great Service Quality","Dịch vụ Xuất sắc – Đó Chính là về Chất lượng Dịch vụ Tuyệt hảo của Chúng ta"
"Participants acquire the skills and knowledge to build an Insanely Customer Centric culture focused on Great Service Quality","Học viên có được kỹ năng và kiến thức để xây dựng Văn hóa Khách hàng là Trọng tâm tuyệt đối, tập trung vào Chất lượng Dịch vụ Tuyệt hảo"
"First Choice – Net Promoter calls","First Choice – Khảo sát Khả năng giới thiệu về DHL trong Mạng lưới (Net Promoter)"
"Quality Awareness & We Care","Nhận thức Chất lượng & Chúng tôi Quan tâm"
"Profitable Network","Mạng lưới có Lợi nhuận"
"Operational Excellence – It’s All About Delivery","Hoạt động Xuất sắc – Đó Chính là Giao hàng"
"Participants acquire the skills and knowledge to drive the highest levels of quality performance locally","Học viên có kỹ năng và kiến thức cần thiết để thúc đẩy hiệu suất chất lượng lên tầm cao nhất tại địa phương"
"First Choice – 5 S’s","First Choice – 5 S"
"As One Essentials","Các Kỹ năng Cơ bản để Làm việc Như Một Tập thể Thống nhất"
"High Performance Leadership Essentials","Các kỹ năng cơ bản về Lãnh đạo Hiệu suất Cao"
"Operational Excellence Essentials","Các Kỹ năng Cơ bản về Hoạt động Xuất sắc"
"Advanced","Nâng cao"
"Final Assessmene & Graduation","Đánh giá Cuối cùng & Tốt nghiệp"
"Let’s Celebrate Success","Hãy Chúc mừng sự Thành công"
"Participants pull together key insight and agree an on-going development plan with Line Manager","Học viên tổng kết được các nội dung quan trọng và đồng lòng cho một kế hoạch phát triển đang được xây dựng với Cấp Quản lý trực tiếp"
"Participants and Line Managers celebrate the successful completion of the program","Học viên và Cấp Quản lý trực tiếp đánh dấu sự thành công tốt đẹp của chương trình"
"Key insights","Các chủ điểm chính"
"Biggest successes","Thành công Lớn nhất"
"Next development steps","Các bước phát triển tiếp theo"
"Significant sense of achievement is recognized","Nhận thấy được ý thức quan trọng về nỗ lực để hoàn thành"
"DHL Essentials","Các Kỹ năng cơ bản tại DHL"
"Leadership Excellence","Lãnh đạo Xuất sắc"
"Supervisors currently in a Supervisory role will have enhanced management skills to enable them to be a Successful 21st Century DHL Express Supervisor","Giám sát viên đang trong vai trò Giám sát sẽ được tăng cường kỹ năng quản lý nhằm hỗ trợ họ trở thành Giám sát viên Thành công tại DHL Express của Thế kỷ 21"
"Coaching Essentials","Các Kỹ năng Huấn luyện Cơ bản"
"Talenth Essentials","Các Kỹ năng Cơ bản của Nhân tài"
"My ICC leadership","Khả năng lãnh đạo ICC của tôi"
"ICCC Essentials","Các Kỹ năng Cơ bản ICCC"
"Cummunicating with Customer Essentials","Các Kỹ năng Giao tiếp Cơ bản với Khách hàng"
"Delivering High performance Essentials","Các Kỹ năng Cơ bản để Mang lại Hiệu suất Cao"
"Learning Networks","Mạng lưới Đào tạo"
"On the Job Assignments","Nhiệm vụ Trong Công việc"
"Coaching Sessions","Phần huấn luyện"
"Celebration ","Chúc mừng "
"Let’s Celebrate Success","Hãy Chúc mừng sự Thành công"
"Participants pull together key insight and agree an on-going development plan with Line Manager","Học viên tổng kết được các nội dung quan trọng và đồng lòng cho một kế hoạch phát triển đang được xây dựng với Cấp Quản Lý Trực tiếp"
"Participants and Line Managers celebrate the successful completion of the program","Học viên và Cấp Quản Lý Trực tiếp đánh dấu sự thành công tốt đẹp của chương trình"
"Key insights","Các chủ điểm chính"
"Biggest successes","Thành công Lớn nhất"
"Next development steps","Các bước phát triển tiếp theo"
"Significant sense of achievement if recognized","Nhận thấy được ý thức quan trọng về nỗ lực để hoàn thành"
"(Elective)","(không bắt buộc)"
"DHL Essentials","Các Kỹ năng cơ bản tại DHL"
"Personal Excellence – It’s All About Your Development","Cá nhân Xuất sắc – Đó chính là sự Phát triển của Bạn"
"Participants ensure all personal skills and knowledge gaps are filled","Học viên bảo đảm bổ sung được tất cả các kỹ năng và kiến thức mà cá nhân còn thiếu"
"Capability Essentials, Equality and Diversity, Managing Change, Presentation Skills, Negotiation Skills, Managing Across Cultures, Finance for Non-financial Managers etc.","Các Kỹ năng cơ bản về Năng lực, Bình đẳng và Đa dạng, Quản lý sự Thay đổi, Kỹ năng Thuyết trình , Kỹ năng Đàm phán, Quản lý Đa Văn hóa, Kỹ năng Tài chính cho Nhà quản lý phi tài chính v.v."
"Leatning Networks","Mạng lưới Học tập"
"On the Job Assignments","Nhiệm vụ Trong Công việc"
"Coaching Sessions","Phần huấn luyện"
"Workflow, Administration and Assessment Management via ‘My Talent World‘","Trình tự công việc, Quản trị và Quản lý Đánh giá thông qua 'My Talent World'"
"Curriculum.png",
"CIM Supervisory Excellence Program","Chương trình CIM dành cho Giám sát viên Xuất sắc"
"Launch","Khai trương"
"Welcome to CIM Supervisory Excellence Program","Chào mừng bạn đến với Chương trình CIM dành cho Giám sát viên Xuất sắc"
"Pre-work","Chuẩn bị"
"Launch","Khai trương"
"DHL Essentials","Các Kỹ năng cơ bản tại DHL"
"Personal Excellence – It’s All About You","Cá nhân Xuất sắc - Đó Chính là Bạn"
"Pre-work","Chuẩn bị"
"Communication Essentials","Các Kỹ năng Giao tiếp Cơ bản"
"Manging Self Essentials","Kỹ năng Tự Quản lý Thiết yếu"
"Relationship Essentials","Các Kỹ năng Cơ bản để Xây dựng Quan hệ"
"Motivated People","Đội ngũ Nhân viên Năng động"
"People Excellence - It’s All About Our People","Nhân sự Xuất sắc – Đó Chính là Đội ngũ Nhân sự của Chúng ta"
"Service Quality Loyal Customers","Chất lượng Dịch vụ Khách hàng Trung thành"
"Service Excellence - It’s All About Our Great Service Quality","Dịch vụ Xuất sắc – Đó Chính là về Chất lượng Dịch vụ Tuyệt hảo của Chúng ta"
"Profitable Network","Mạng lưới có Lợi nhuận"
"Operational Excellence - It’s All About Delivery","Vận hành Xuất sắc – Đó Chính là Giao hàng"
"Final Assessment & Graduation","Đánh giá Cuối cùng & Tốt nghiệp"
"Let’s Celebrate Success","Hãy Chúc mừng sự Thành công"
"DHL Essentials","Các Kỹ năng cơ bản tại DHL"
"Leadership Excellence","Lãnh đạo Xuất sắc"
"Pre-work","Chuẩn bị"
"Celebration","Chúc mừng"
"Let’s Celebrate Success","Hãy Chúc mừng sự Thành công"
